longitude,latitude,WMO
degrees_east,degrees_north,
-153.753,-4.434,3200647
-153.786,-4.47,3200647
-153.798,-4.5,3200647
-153.832,-4.513,3200647
-153.851,-4.531,3200647
-153.878,-4.544,3200647
-153.906,-4.553,3200647
-153.924,-4.549,3200647
-153.934,-4.538,3200647
-153.984,-4.531,3200647
-154.032,-4.514,3200647
-154.073,-4.498,3200647
-154.1,-4.477,3200647
-154.157,-4.461,3200647
-154.209,-4.451,3200647
-154.275,-4.447,3200647
-154.324,-4.463,3200647
-154.385,-4.483,3200647
-154.449,-4.484,3200647
-154.517,-4.484,3200647
-154.571,-4.471,3200647
-154.632,-4.484,3200647
-154.706,-4.49,3200647
-154.762,-4.519,3200647
-154.837,-4.517,3200647
-154.883,-4.55,3200647
-154.975,-4.564,3200647
-155.039,-4.56,3200647
-155.073,-4.558,3200647
-155.132,-4.554,3200647
-155.247,-4.587,3200647
-155.331,-4.627,3200647
-155.382,-4.669,3200647
-155.452,-4.704,3200647
-155.506,-4.734,3200647
-155.555,-4.755,3200647
-155.597,-4.76,3200647
-155.649,-4.776,3200647
-155.703,-4.764,3200647
-155.762,-4.777,3200647
-155.804,-4.768,3200647
-155.878,-4.766,3200647
-155.947,-4.766,3200647
-156.028,-4.772,3200647
-156.103,-4.777,3200647
-156.198,-4.777,3200647
-156.299,-4.807,3200647
-156.387,-4.838,3200647
-156.458,-4.856,3200647
-156.548,-4.905,3200647
-156.635,-4.962,3200647
-150.09,3.393,5100736
-150.188,3.511,5100736
-150.269,3.639,5100736
-150.332,3.772,5100736
-150.376,3.843,5100736
-150.405,3.912,5100736
-150.436,3.966,5100736
-150.457,3.999,5100736
-150.481,4.032,5100736
-150.514,4.045,5100736
-150.549,4.054,5100736
-150.57,4.048,5100736
-150.611,4.07,5100736
-150.656,4.1,5100736
-150.721,4.129,5100736
-150.79,4.14,5100736
-150.863,4.154,5100736
-150.965,4.19,5100736
-151.053,4.219,5100736
-151.138,4.247,5100736
-151.235,4.259,5100736
-151.346,4.299,5100736
-151.467,4.337,5100736
-151.577,4.384,5100736
-151.717,4.443,5100736
-151.82,4.512,5100736
-151.949,4.577,5100736
-152.071,4.657,5100736
-152.208,4.754,5100736
-152.304,4.874,5100736
-152.394,4.98,5100736
-152.178,4.985,5100736
-152.174,4.914,5100736
-152.185,4.846,5100736
-152.196,4.792,5100736
-152.195,4.744,5100736
-152.209,4.68,5100736
-152.241,4.647,5100736
-152.243,4.607,5100736
-152.244,4.589,5100736
-152.197,4.568,5100736
-152.196,4.54,5100736
-152.149,4.502,5100736
-152.134,4.452,5100736
-152.074,4.409,5100736
-152.053,4.358,5100736
-152.021,4.323,5100736
-152.01,4.252,5100736
-151.976,4.157,5100736
-151.996,4.054,5100736
-152.0,3.938,5100736
-152.035,3.833,5100736
-152.082,3.755,5100736
-152.145,3.7,5100736
-152.205,3.662,5100736
-152.272,3.618,5100736
-152.313,3.584,5100736
-152.347,3.542,5100736
-152.388,3.516,5100736
-152.413,3.472,5100736
-152.444,3.432,5100736
-152.467,3.38,5100736
-152.494,3.335,5100736
-152.508,3.274,5100736
-152.519,3.222,5100736
-152.531,3.17,5100736
-152.545,3.143,5100736
-152.552,3.123,5100736
-152.546,3.104,5100736
-152.534,3.118,5100736
-152.52,3.075,5100736
-152.497,3.069,5100736
-152.462,3.025,5100736
-152.435,3.014,5100736
-152.399,2.97,5100736
-152.4,2.917,5100736
-152.369,2.867,5100736
-152.382,2.822,5100736
-152.392,2.807,5100736
-152.424,2.818,5100736
-152.46,2.831,5100736
-152.49,2.815,5100736
-152.543,2.785,5100736
-152.614,2.751,5100736
-152.676,2.681,5100736
-152.711,2.635,5100736
-152.762,2.597,5100736
-152.821,2.609,5100736
-152.872,2.639,5100736
-152.903,2.711,5100736
-152.948,2.767,5100736
-152.986,2.856,5100736
-153.037,2.939,5100736
-153.088,3.012,5100736
-153.161,3.057,5100736
-153.209,3.099,5100736
-153.29,3.137,5100736
-153.368,3.154,5100736
-153.411,3.135,5100736
-153.418,3.147,5100736
-153.431,3.157,5100736
-153.451,3.186,5100736
-153.466,3.171,5100736
-153.46,3.18,5100736
-153.457,3.135,5100736
-153.435,3.044,5100736
-153.379,2.922,5100736
-153.257,2.872,5100736
-153.141,2.898,5100736
-153.042,2.959,5100736
-152.961,3.035,5100736
-152.898,3.112,5100736
-152.832,3.177,5100736
-152.801,3.233,5100736
-152.736,3.253,5100736
-152.685,3.263,5100736
-152.626,3.26,5100736
-152.54,3.299,5100736
-152.477,3.347,5100736
-152.423,3.424,5100736
-152.35,3.494,5100736
-152.253,3.583,5100736
-152.178,3.672,5100736
-152.136,3.775,5100736
-152.107,3.871,5100736
-152.116,3.984,5100736
-152.127,4.072,5100736
-152.14,4.173,5100736
-152.157,4.231,5100736
-152.184,4.28,5100736
-152.199,4.319,5100736
-152.217,4.395,5100736
-152.225,4.462,5100736
-152.198,4.56,5100736
-152.133,4.663,5100736
-152.044,4.741,5100736
-151.957,4.818,5100736
-151.867,4.922,5100736
-150.074,-4.267,5100726
-150.146,-4.314,5100726
-150.227,-4.371,5100726
-150.292,-4.407,5100726
-150.343,-4.444,5100726
-150.407,-4.484,5100726
-150.462,-4.51,5100726
-150.516,-4.528,5100726
-150.548,-4.551,5100726
-150.608,-4.577,5100726
-150.659,-4.578,5100726
-150.712,-4.596,5100726
-150.782,-4.599,5100726
-150.839,-4.604,5100726
-150.912,-4.591,5100726
-150.978,-4.614,5100726
-151.024,-4.622,5100726
-151.152,-4.641,5100726
-151.241,-4.672,5100726
-151.327,-4.74,5100726
-151.409,-4.784,5100726
-151.462,-4.853,5100726
-151.513,-4.909,5100726
-151.571,-4.986,5100726
-154.785,-4.992,5100726
-154.844,-4.95,5100726
-154.919,-4.936,5100726
-154.997,-4.924,5100726
-155.029,-4.927,5100726
-155.074,-4.92,5100726
-155.124,-4.926,5100726
-155.148,-4.945,5100726
-155.203,-4.945,5100726
-155.22,-4.954,5100726
-155.258,-4.942,5100726
-155.294,-4.925,5100726
-155.344,-4.904,5100726
-155.373,-4.88,5100726
-155.411,-4.858,5100726
-155.445,-4.851,5100726
-155.507,-4.84,5100726
-155.549,-4.815,5100726
-155.583,-4.791,5100726
-155.664,-4.787,5100726
-155.726,-4.792,5100726
-155.775,-4.816,5100726
-155.838,-4.836,5100726
-155.854,-4.85,5100726
-155.869,-4.865,5100726
-155.883,-4.868,5100726
-155.897,-4.882,5100726
-155.894,-4.91,5100726
-155.886,-4.94,5100726
-155.871,-4.953,5100726
-155.864,-4.951,5100726
-155.843,-4.954,5100726
-155.829,-4.947,5100726
-155.826,-4.926,5100726
-155.811,-4.918,5100726
-155.791,-4.926,5100726
-155.794,-4.905,5100726
-155.802,-4.889,5100726
-155.797,-4.872,5100726
-155.802,-4.872,5100726
-155.788,-4.868,5100726
-155.788,-4.879,5100726
-155.774,-4.892,5100726
-155.762,-4.91,5100726
-155.728,-4.916,5100726
-155.705,-4.909,5100726
-155.672,-4.888,5100726
-155.647,-4.883,5100726
-155.628,-4.882,5100726
-155.602,-4.867,5100726
-155.564,-4.844,5100726
-155.547,-4.81,5100726
-155.531,-4.761,5100726
-155.518,-4.719,5100726
-155.503,-4.687,5100726
-155.53,-4.668,5100726
-155.543,-4.659,5100726
-155.555,-4.652,5100726
-155.585,-4.641,5100726
-155.61,-4.661,5100726
-155.622,-4.662,5100726
-155.604,-4.67,5100726
-155.617,-4.648,5100726
-155.614,-4.635,5100726
-155.615,-4.625,5100726
-155.602,-4.611,5100726
-155.623,-4.601,5100726
-155.617,-4.589,5100726
-155.622,-4.571,5100726
-155.637,-4.544,5100726
-155.657,-4.519,5100726
-155.67,-4.509,5100726
-155.719,-4.503,5100726
-155.76,-4.505,5100726
-155.794,-4.498,5100726
-155.828,-4.469,5100726
-155.871,-4.447,5100726
-155.916,-4.412,5100726
-155.964,-4.389,5100726
-156.023,-4.375,5100726
-156.078,-4.357,5100726
-156.105,-4.335,5100726
-156.152,-4.32,5100726
-156.21,-4.313,5100726
-156.256,-4.277,5100726
-156.298,-4.266,5100726
-156.355,-4.237,5100726
-156.437,-4.253,5100726
-156.505,-4.254,5100726
-156.549,-4.269,5100726
-156.562,-4.278,5100726
-156.637,-4.316,5100726
-156.671,-4.335,5100726
-156.689,-4.332,5100726
-156.71,-4.317,5100726
-156.74,-4.298,5100726
-156.775,-4.264,5100726
-156.818,-4.233,5100726
-156.859,-4.205,5100726
-156.915,-4.18,5100726
-156.973,-4.141,5100726
-157.043,-4.098,5100726
-157.137,-4.055,5100726
-157.24,-4.031,5100726
-157.33,-4.007,5100726
-157.434,-3.993,5100726
-157.531,-3.991,5100726
-157.628,-4.004,5100726
-157.717,-4.009,5100726
-157.815,-4.024,5100726
-157.886,-4.032,5100726
-157.941,-4.057,5100726
-158.008,-4.103,5100726
-158.047,-4.117,5100726
-158.093,-4.13,5100726
-158.151,-4.117,5100726
-158.209,-4.129,5100726
-158.264,-4.125,5100726
-158.333,-4.139,5100726
-158.42,-4.164,5100726
-158.495,-4.19,5100726
-158.55,-4.234,5100726
-158.599,-4.272,5100726
-158.659,-4.323,5100726
-158.715,-4.385,5100726
-158.757,-4.439,5100726
-158.797,-4.475,5100726
-158.829,-4.52,5100726
-158.872,-4.542,5100726
-158.913,-4.572,5100726
-158.939,-4.584,5100726
-158.994,-4.607,5100726
-159.04,-4.612,5100726
-159.096,-4.623,5100726
-159.177,-4.62,5100726
-159.251,-4.648,5100726
-159.339,-4.681,5100726
-159.411,-4.711,5100726
-159.492,-4.758,5100726
-159.561,-4.818,5100726
-159.616,-4.856,5100726
-159.669,-4.889,5100726
-159.733,-4.944,5100726
-159.781,-4.985,5100726
-150.04,-4.445,5100727
-150.111,-4.477,5100727
-150.192,-4.511,5100727
-150.277,-4.561,5100727
-150.345,-4.63,5100727
-150.413,-4.693,5100727
-150.473,-4.764,5100727
-150.493,-4.82,5100727
-150.532,-4.861,5100727
-150.565,-4.883,5100727
-150.591,-4.914,5100727
-150.623,-4.929,5100727
-150.645,-4.922,5100727
-150.7,-4.926,5100727
-150.762,-4.928,5100727
-150.839,-4.907,5100727
-150.914,-4.899,5100727
-150.99,-4.905,5100727
-151.09,-4.934,5100727
-151.157,-4.977,5100727
-150.067,-4.311,5100729
-150.145,-4.364,5100729
-150.206,-4.398,5100729
-150.265,-4.443,5100729
-150.327,-4.482,5100729
-150.387,-4.51,5100729
-150.438,-4.53,5100729
-150.471,-4.549,5100729
-150.524,-4.583,5100729
-150.591,-4.579,5100729
-150.647,-4.599,5100729
-150.718,-4.598,5100729
-150.78,-4.607,5100729
-150.844,-4.593,5100729
-150.919,-4.606,5100729
-151.021,-4.624,5100729
-151.107,-4.651,5100729
-151.201,-4.684,5100729
-151.285,-4.758,5100729
-151.366,-4.803,5100729
-151.422,-4.865,5100729
-151.474,-4.927,5100729
-151.524,-4.998,5100729
-154.824,-4.979,5100729
-154.894,-4.971,5100729
-154.964,-4.962,5100729
-155.008,-4.96,5100729
-155.042,-4.959,5100729
-155.096,-4.962,5100729
-155.123,-4.976,5100729
-155.168,-4.98,5100729
-155.191,-4.991,5100729
-155.23,-4.977,5100729
-155.269,-4.973,5100729
-155.314,-4.954,5100729
-155.345,-4.93,5100729
-155.389,-4.916,5100729
-155.426,-4.908,5100729
-155.482,-4.897,5100729
-155.528,-4.88,5100729
-155.568,-4.854,5100729
-155.639,-4.852,5100729
-155.713,-4.866,5100729
-155.76,-4.886,5100729
-155.813,-4.907,5100729
-155.83,-4.926,5100729
-155.853,-4.935,5100729
-155.87,-4.937,5100729
-155.884,-4.947,5100729
-155.892,-4.966,5100729
-155.878,-4.995,5100729
-155.808,-4.999,5100729
-155.797,-4.974,5100729
-155.778,-4.977,5100729
-155.781,-4.962,5100729
-155.781,-4.946,5100729
-155.776,-4.932,5100729
-155.783,-4.929,5100729
-155.772,-4.929,5100729
-155.768,-4.94,5100729
-155.754,-4.958,5100729
-155.741,-4.975,5100729
-155.702,-4.986,5100729
-155.68,-4.977,5100729
-155.651,-4.949,5100729
-155.63,-4.952,5100729
-155.603,-4.958,5100729
-155.588,-4.936,5100729
-155.551,-4.917,5100729
-155.524,-4.876,5100729
-155.51,-4.827,5100729
-155.507,-4.79,5100729
-155.491,-4.762,5100729
-155.51,-4.749,5100729
-155.526,-4.753,5100729
-155.547,-4.749,5100729
-155.584,-4.762,5100729
-155.596,-4.78,5100729
-155.603,-4.791,5100729
-155.594,-4.807,5100729
-155.601,-4.79,5100729
-155.596,-4.783,5100729
-155.595,-4.77,5100729
-155.575,-4.75,5100729
-155.592,-4.734,5100729
-155.595,-4.724,5100729
-155.592,-4.706,5100729
-155.595,-4.673,5100729
-155.612,-4.648,5100729
-155.634,-4.632,5100729
-155.663,-4.622,5100729
-155.685,-4.618,5100729
-155.712,-4.59,5100729
-155.728,-4.551,5100729
-155.787,-4.509,5100729
-155.817,-4.461,5100729
-155.861,-4.438,5100729
-155.911,-4.42,5100729
-155.967,-4.413,5100729
-156.008,-4.401,5100729
-156.053,-4.401,5100729
-156.114,-4.398,5100729
-156.165,-4.389,5100729
-156.222,-4.388,5100729
-156.282,-4.379,5100729
-156.347,-4.395,5100729
-156.403,-4.417,5100729
-156.414,-4.448,5100729
-156.44,-4.446,5100729
-156.527,-4.5,5100729
-156.551,-4.511,5100729
-156.575,-4.514,5100729
-156.592,-4.503,5100729
-156.618,-4.498,5100729
-156.655,-4.48,5100729
-156.682,-4.465,5100729
-156.713,-4.435,5100729
-156.766,-4.414,5100729
-156.81,-4.386,5100729
-156.869,-4.349,5100729
-156.943,-4.311,5100729
-157.028,-4.297,5100729
-157.1,-4.285,5100729
-157.18,-4.291,5100729
-157.249,-4.297,5100729
-157.329,-4.324,5100729
-157.404,-4.355,5100729
-157.463,-4.395,5100729
-157.508,-4.423,5100729
-157.544,-4.45,5100729
-157.6,-4.467,5100729
-157.619,-4.488,5100729
-157.656,-4.483,5100729
-157.694,-4.472,5100729
-157.747,-4.463,5100729
-157.78,-4.45,5100729
-157.86,-4.44,5100729
-157.936,-4.443,5100729
-158.027,-4.452,5100729
-158.09,-4.471,5100729
-158.148,-4.497,5100729
-158.222,-4.526,5100729
-158.28,-4.567,5100729
-158.312,-4.608,5100729
-158.38,-4.642,5100729
-158.388,-4.663,5100729
-158.434,-4.689,5100729
-158.475,-4.698,5100729
-158.512,-4.717,5100729
-158.56,-4.72,5100729
-158.612,-4.727,5100729
-158.685,-4.748,5100729
-158.762,-4.753,5100729
-158.84,-4.789,5100729
-158.924,-4.83,5100729
-159.004,-4.878,5100729
-159.079,-4.927,5100729
-159.145,-4.99,5100729
-150.031,3.364,5100737
-150.124,3.484,5100737
-150.209,3.584,5100737
-150.277,3.684,5100737
-150.328,3.782,5100737
-150.377,3.855,5100737
-150.408,3.921,5100737
-150.443,3.964,5100737
-150.464,4.001,5100737
-150.488,4.023,5100737
-150.515,4.039,5100737
-150.556,4.042,5100737
-150.578,4.038,5100737
-150.627,4.057,5100737
-150.669,4.083,5100737
-150.727,4.11,5100737
-150.789,4.115,5100737
-150.876,4.14,5100737
-150.958,4.165,5100737
-151.037,4.196,5100737
-151.124,4.227,5100737
-151.225,4.251,5100737
-151.316,4.288,5100737
-151.43,4.326,5100737
-151.552,4.375,5100737
-151.664,4.422,5100737
-151.767,4.486,5100737
-151.886,4.541,5100737
-152.013,4.619,5100737
-152.14,4.722,5100737
-152.248,4.829,5100737
-152.346,4.955,5100737
-152.221,4.978,5100737
-152.218,4.929,5100737
-152.226,4.854,5100737
-152.236,4.803,5100737
-152.237,4.746,5100737
-152.253,4.695,5100737
-152.289,4.667,5100737
-152.29,4.631,5100737
-152.273,4.611,5100737
-152.23,4.59,5100737
-152.229,4.559,5100737
-152.191,4.519,5100737
-152.166,4.474,5100737
-152.136,4.418,5100737
-152.084,4.377,5100737
-152.056,4.333,5100737
-152.037,4.259,5100737
-152.009,4.17,5100737
-152.026,4.062,5100737
-152.029,3.95,5100737
-152.065,3.849,5100737
-152.109,3.763,5100737
-152.178,3.704,5100737
-152.253,3.659,5100737
-152.315,3.618,5100737
-152.403,3.6,5100737
-152.471,3.576,5100737
-152.545,3.551,5100737
-152.561,3.483,5100737
-152.609,3.465,5100737
-152.641,3.429,5100737
-152.677,3.386,5100737
-152.697,3.334,5100737
-152.729,3.29,5100737
-152.75,3.26,5100737
-152.789,3.254,5100737
-152.812,3.238,5100737
-152.83,3.22,5100737
-152.846,3.221,5100737
-152.875,3.227,5100737
-152.883,3.229,5100737
-152.9,3.225,5100737
-152.916,3.233,5100737
-152.922,3.197,5100737
-152.936,3.156,5100737
-152.938,3.109,5100737
-152.988,3.071,5100737
-153.03,3.015,5100737
-153.101,2.991,5100737
-153.163,2.975,5100737
-153.219,2.981,5100737
-153.267,2.979,5100737
-153.33,2.993,5100737
-153.402,3.029,5100737
-153.425,3.099,5100737
-153.461,3.148,5100737
-153.471,3.203,5100737
-153.491,3.262,5100737
-153.516,3.338,5100737
-153.512,3.39,5100737
-153.524,3.427,5100737
-153.536,3.419,5100737
-153.568,3.408,5100737
-153.62,3.325,5100737
-153.624,3.197,5100737
-153.581,3.089,5100737
-153.542,3.016,5100737
-153.504,2.941,5100737
-153.449,2.891,5100737
-153.378,2.85,5100737
-153.293,2.821,5100737
-153.218,2.819,5100737
-153.116,2.86,5100737
-153.022,2.927,5100737
-152.922,3.014,5100737
-152.852,3.091,5100737
-152.785,3.171,5100737
-152.707,3.272,5100737
-152.636,3.377,5100737
-152.558,3.475,5100737
-152.485,3.578,5100737
-152.432,3.647,5100737
-152.389,3.73,5100737
-152.36,3.825,5100737
-152.352,3.913,5100737
-152.415,3.982,5100737
-152.487,3.976,5100737
-152.514,3.935,5100737
-152.503,3.908,5100737
-152.486,3.899,5100737
-152.449,3.914,5100737
-152.463,3.953,5100737
-152.487,3.934,5100737
-152.512,3.904,5100737
-152.518,3.859,5100737
-152.534,3.78,5100737
-152.535,3.738,5100737
-152.543,3.732,5100737
-152.565,3.739,5100737
-152.573,3.787,5100737
-152.539,3.822,5100737
-152.518,3.911,5100737
-152.496,4.009,5100737
-152.467,4.14,5100737
-152.428,4.264,5100737
-152.391,4.371,5100737
-152.354,4.479,5100737
-152.281,4.566,5100737
-152.228,4.668,5100737
-152.155,4.753,5100737
-152.079,4.83,5100737
-152.0,4.898,5100737
-151.904,4.965,5100737
-159.897,0.023,5200914
-159.75,0.061,5200914
-159.623,0.105,5200914
-159.503,0.111,5200914
-159.384,0.156,5200914
-159.278,0.156,5200914
-159.163,0.156,5200914
-159.071,0.177,5200914
-158.952,0.175,5200914
-158.931,0.164,5200914
-158.88,0.165,5200914
-158.78,0.197,5200914
-158.704,0.223,5200914
-158.639,0.221,5200914
-158.577,0.17,5200914
-158.523,0.109,5200914
-158.471,0.023,5200914
-158.432,-0.043,5200914
-158.367,-0.085,5200914
-158.345,-0.109,5200914
-158.31,-0.128,5200914
-158.283,-0.164,5200914
-158.261,-0.196,5200914
-158.243,-0.228,5200914
-158.229,-0.267,5200914
-158.197,-0.283,5200914
-158.142,-0.285,5200914
-158.127,-0.282,5200914
-158.137,-0.316,5200914
-158.134,-0.343,5200914
-158.149,-0.362,5200914
-158.166,-0.398,5200914
-158.182,-0.429,5200914
-158.241,-0.441,5200914
-158.285,-0.458,5200914
-158.327,-0.464,5200914
-158.367,-0.466,5200914
-158.445,-0.461,5200914
-158.484,-0.444,5200914
-158.516,-0.426,5200914
-158.52,-0.397,5200914
-158.551,-0.356,5200914
-158.58,-0.306,5200914
-158.637,-0.278,5200914
-158.685,-0.261,5200914
-158.748,-0.279,5200914
-158.8,-0.289,5200914
-158.853,-0.312,5200914
-158.906,-0.341,5200914
-158.977,-0.358,5200914
-159.024,-0.389,5200914
-159.075,-0.396,5200914
-159.132,-0.409,5200914
-159.184,-0.411,5200914
-159.238,-0.415,5200914
-159.283,-0.413,5200914
-159.329,-0.394,5200914
-159.368,-0.37,5200914
-159.434,-0.354,5200914
-159.485,-0.33,5200914
-159.538,-0.338,5200914
-159.593,-0.339,5200914
-159.639,-0.372,5200914
-159.684,-0.385,5200914
-159.728,-0.427,5200914
-159.747,-0.459,5200914
-159.794,-0.464,5200914
-159.847,-0.504,5200914
-159.888,-0.493,5200914
-159.926,-0.512,5200914
-159.969,-0.508,5200914
-160.0,-0.669,5200914
-159.965,-0.643,5200914
-159.937,-0.616,5200914
-159.875,-0.578,5200914
-159.781,-0.537,5200914
-159.685,-0.525,5200914
-159.567,-0.51,5200914
-159.459,-0.563,5200914
-159.348,-0.619,5200914
-159.286,-0.671,5200914
-159.233,-0.747,5200914
-159.18,-0.825,5200914
-159.137,-0.879,5200914
-159.099,-0.898,5200914
-159.069,-0.914,5200914
-159.034,-0.907,5200914
-158.999,-0.876,5200914
-158.965,-0.814,5200914
-158.947,-0.773,5200914
-158.944,-0.749,5200914
-158.933,-0.755,5200914
-158.913,-0.748,5200914
-158.885,-0.731,5200914
-158.835,-0.728,5200914
-158.775,-0.688,5200914
-158.712,-0.651,5200914
-158.647,-0.591,5200914
-158.615,-0.561,5200914
-158.59,-0.539,5200914
-158.563,-0.506,5200914
-158.556,-0.496,5200914
-158.564,-0.48,5200914
-158.574,-0.481,5200914
-158.556,-0.465,5200914
-158.587,-0.498,5200914
-158.585,-0.525,5200914
-158.581,-0.527,5200914
-158.543,-0.545,5200914
-158.493,-0.549,5200914
-158.464,-0.541,5200914
-158.417,-0.478,5200914
-158.396,-0.433,5200914
-158.382,-0.393,5200914
-158.392,-0.331,5200914
-158.391,-0.303,5200914
-158.384,-0.25,5200914
-158.42,-0.2,5200914
-158.458,-0.138,5200914
-158.496,-0.054,5200914
-158.536,-0.002,5200914
-158.571,0.085,5200914
-158.605,0.161,5200914
-158.618,0.217,5200914
-158.613,0.281,5200914
-158.626,0.336,5200914
-158.604,0.406,5200914
-158.598,0.481,5200914
-158.622,0.552,5200914
-158.632,0.607,5200914
-158.635,0.63,5200914
-158.618,0.667,5200914
-158.622,0.679,5200914
-158.586,0.694,5200914
-158.581,0.701,5200914
-158.567,0.718,5200914
-158.583,0.736,5200914
-158.577,0.767,5200914
-158.612,0.775,5200914
-158.658,0.789,5200914
-158.713,0.796,5200914
-158.782,0.808,5200914
-158.813,0.832,5200914
-158.837,0.888,5200914
-158.888,0.901,5200914
-158.907,0.928,5200914
-158.917,0.932,5200914
-158.94,0.929,5200914
-158.986,0.94,5200914
-159.016,0.984,5200914
-159.054,1.046,5200914
-159.09,1.111,5200914
-159.121,1.179,5200914
-159.177,1.226,5200914
-159.25,1.285,5200914
-159.299,1.352,5200914
-159.377,1.411,5200914
-159.473,1.442,5200914
-159.559,1.491,5200914
-159.62,1.529,5200914
-159.676,1.562,5200914
-159.757,1.598,5200914
-159.842,1.616,5200914
-159.927,1.649,5200914
-159.998,1.673,5200914
-159.009,4.992,5200914
-159.072,4.954,5200914
-159.117,4.936,5200914
-159.131,4.914,5200914
-159.156,4.881,5200914
-159.137,4.843,5200914
-159.188,4.817,5200914
-159.192,4.792,5200914
-159.23,4.781,5200914
-159.276,4.819,5200914
-159.305,4.81,5200914
-159.317,4.775,5200914
-159.352,4.731,5200914
-159.42,4.691,5200914
-159.465,4.679,5200914
-159.511,4.657,5200914
-159.515,4.673,5200914
-159.537,4.647,5200914
-159.561,4.625,5200914
-159.575,4.583,5200914
-159.596,4.55,5200914
-159.669,4.507,5200914
-159.717,4.466,5200914
-159.771,4.447,5200914
-159.817,4.448,5200914
-159.834,4.448,5200914
-159.892,4.396,5200914
-159.929,4.385,5200914
-159.988,4.355,5200914
-151.09,4.958,5100663
-151.088,4.888,5100663
-151.071,4.827,5100663
-151.079,4.769,5100663
-151.065,4.708,5100663
-151.085,4.654,5100663
-151.096,4.605,5100663
-151.108,4.541,5100663
-151.121,4.487,5100663
-151.146,4.427,5100663
-151.182,4.398,5100663
-151.221,4.381,5100663
-151.257,4.367,5100663
-151.287,4.358,5100663
-151.322,4.368,5100663
-151.377,4.359,5100663
-151.407,4.366,5100663
-151.463,4.374,5100663
-151.525,4.4,5100663
-151.574,4.422,5100663
-151.608,4.44,5100663
-151.639,4.442,5100663
-151.674,4.464,5100663
-151.689,4.485,5100663
-151.699,4.501,5100663
-151.71,4.499,5100663
-151.744,4.52,5100663
-151.774,4.535,5100663
-151.806,4.55,5100663
-151.831,4.546,5100663
-151.882,4.577,5100663
